run,path,program,task,file,max_depth,max_num_nodes,status,elapsed_time,output
6,pydl8.5/core/build,./dl85,accuracy,yeast,5,,Success,46.50196838,"(nFeats, nTransactions) : ( 89, 1484 )
Class Distribution: 0:1021, 1:463
maxdepth: 4 --- minsup: 1
Cache type: Trie
Cache key: Frequent Itemsets
Tree: {""feat"": 6, ""left"": {""feat"": 50, ""left"": {""feat"": 34, ""left"": {""feat"": 56, ""left"": {""value"": 0, ""error"": 47}, ""right"": {""value"": 1, ""error"": 1}}, ""right"": {""feat"": 77, ""left"": {""value"": 1, ""error"": 53}, ""right"": {""value"": 0, ""error"": 44}}}, ""right"": {""feat"": 40, ""left"": {""feat"": 75, ""left"": {""value"": 1, ""error"": 2}, ""right"": {""value"": 0, ""error"": 31}}, ""right"": {""feat"": 61, ""left"": {""value"": 1, ""error"": 3}, ""right"": {""value"": 0, ""error"": 7}}}}, ""right"": {""feat"": 38, ""left"": {""feat"": 20, ""left"": {""feat"": 30, ""left"": {""value"": 0, ""error"": 6}, ""right"": {""value"": 1, ""error"": 43}}, ""right"": {""value"": 0, ""error"": 77}}, ""right"": {""feat"": 69, ""left"": {""feat"": 75, ""left"": {""value"": 1, ""error"": 4}, ""right"": {""value"": 0, ""error"": 30}}, ""right"": {""feat"": 40, ""left"": {""value"": 1, ""error"": 13}, ""right"": {""value"": 0, ""error"": 5}}}}}
Size: 29
Depth: 4
Error: 366
Accuracy: 0.753369
CacheSize: 36422
RunTime: 46.455803
Timeout: False"
7,pydl8.5/core/build,./dl85,accuracy,yeast,5,,Success,43.27202821,"(nFeats, nTransactions) : ( 89, 1484 )
Class Distribution: 0:1021, 1:463
maxdepth: 4 --- minsup: 1
Cache type: Trie
Cache key: Frequent Itemsets
Tree: {""feat"": 6, ""left"": {""feat"": 50, ""left"": {""feat"": 34, ""left"": {""feat"": 56, ""left"": {""value"": 0, ""error"": 47}, ""right"": {""value"": 1, ""error"": 1}}, ""right"": {""feat"": 77, ""left"": {""value"": 1, ""error"": 53}, ""right"": {""value"": 0, ""error"": 44}}}, ""right"": {""feat"": 40, ""left"": {""feat"": 75, ""left"": {""value"": 1, ""error"": 2}, ""right"": {""value"": 0, ""error"": 31}}, ""right"": {""feat"": 61, ""left"": {""value"": 1, ""error"": 3}, ""right"": {""value"": 0, ""error"": 7}}}}, ""right"": {""feat"": 38, ""left"": {""feat"": 20, ""left"": {""feat"": 30, ""left"": {""value"": 0, ""error"": 6}, ""right"": {""value"": 1, ""error"": 43}}, ""right"": {""value"": 0, ""error"": 77}}, ""right"": {""feat"": 69, ""left"": {""feat"": 75, ""left"": {""value"": 1, ""error"": 4}, ""right"": {""value"": 0, ""error"": 30}}, ""right"": {""feat"": 40, ""left"": {""value"": 1, ""error"": 13}, ""right"": {""value"": 0, ""error"": 5}}}}}
Size: 29
Depth: 4
Error: 366
Accuracy: 0.753369
CacheSize: 36422
RunTime: 43.210651
Timeout: False"
8,pydl8.5/core/build,./dl85,accuracy,yeast,5,,Success,44.22246099,"(nFeats, nTransactions) : ( 89, 1484 )
Class Distribution: 0:1021, 1:463
maxdepth: 4 --- minsup: 1
Cache type: Trie
Cache key: Frequent Itemsets
Tree: {""feat"": 6, ""left"": {""feat"": 50, ""left"": {""feat"": 34, ""left"": {""feat"": 56, ""left"": {""value"": 0, ""error"": 47}, ""right"": {""value"": 1, ""error"": 1}}, ""right"": {""feat"": 77, ""left"": {""value"": 1, ""error"": 53}, ""right"": {""value"": 0, ""error"": 44}}}, ""right"": {""feat"": 40, ""left"": {""feat"": 75, ""left"": {""value"": 1, ""error"": 2}, ""right"": {""value"": 0, ""error"": 31}}, ""right"": {""feat"": 61, ""left"": {""value"": 1, ""error"": 3}, ""right"": {""value"": 0, ""error"": 7}}}}, ""right"": {""feat"": 38, ""left"": {""feat"": 20, ""left"": {""feat"": 30, ""left"": {""value"": 0, ""error"": 6}, ""right"": {""value"": 1, ""error"": 43}}, ""right"": {""value"": 0, ""error"": 77}}, ""right"": {""feat"": 69, ""left"": {""feat"": 75, ""left"": {""value"": 1, ""error"": 4}, ""right"": {""value"": 0, ""error"": 30}}, ""right"": {""feat"": 40, ""left"": {""value"": 1, ""error"": 13}, ""right"": {""value"": 0, ""error"": 5}}}}}
Size: 29
Depth: 4
Error: 366
Accuracy: 0.753369
CacheSize: 36422
RunTime: 44.165039
Timeout: False"
9,pydl8.5/core/build,./dl85,accuracy,yeast,5,,Success,38.65574551,"(nFeats, nTransactions) : ( 89, 1484 )
Class Distribution: 0:1021, 1:463
maxdepth: 4 --- minsup: 1
Cache type: Trie
Cache key: Frequent Itemsets
Tree: {""feat"": 6, ""left"": {""feat"": 50, ""left"": {""feat"": 34, ""left"": {""feat"": 56, ""left"": {""value"": 0, ""error"": 47}, ""right"": {""value"": 1, ""error"": 1}}, ""right"": {""feat"": 77, ""left"": {""value"": 1, ""error"": 53}, ""right"": {""value"": 0, ""error"": 44}}}, ""right"": {""feat"": 40, ""left"": {""feat"": 75, ""left"": {""value"": 1, ""error"": 2}, ""right"": {""value"": 0, ""error"": 31}}, ""right"": {""feat"": 61, ""left"": {""value"": 1, ""error"": 3}, ""right"": {""value"": 0, ""error"": 7}}}}, ""right"": {""feat"": 38, ""left"": {""feat"": 20, ""left"": {""feat"": 30, ""left"": {""value"": 0, ""error"": 6}, ""right"": {""value"": 1, ""error"": 43}}, ""right"": {""value"": 0, ""error"": 77}}, ""right"": {""feat"": 69, ""left"": {""feat"": 75, ""left"": {""value"": 1, ""error"": 4}, ""right"": {""value"": 0, ""error"": 30}}, ""right"": {""feat"": 40, ""left"": {""value"": 1, ""error"": 13}, ""right"": {""value"": 0, ""error"": 5}}}}}
Size: 29
Depth: 4
Error: 366
Accuracy: 0.753369
CacheSize: 36422
RunTime: 38.608452
Timeout: False"
10,pydl8.5/core/build,./dl85,accuracy,yeast,5,,Success,38.32626462,"(nFeats, nTransactions) : ( 89, 1484 )
Class Distribution: 0:1021, 1:463
maxdepth: 4 --- minsup: 1
Cache type: Trie
Cache key: Frequent Itemsets
Tree: {""feat"": 6, ""left"": {""feat"": 50, ""left"": {""feat"": 34, ""left"": {""feat"": 56, ""left"": {""value"": 0, ""error"": 47}, ""right"": {""value"": 1, ""error"": 1}}, ""right"": {""feat"": 77, ""left"": {""value"": 1, ""error"": 53}, ""right"": {""value"": 0, ""error"": 44}}}, ""right"": {""feat"": 40, ""left"": {""feat"": 75, ""left"": {""value"": 1, ""error"": 2}, ""right"": {""value"": 0, ""error"": 31}}, ""right"": {""feat"": 61, ""left"": {""value"": 1, ""error"": 3}, ""right"": {""value"": 0, ""error"": 7}}}}, ""right"": {""feat"": 38, ""left"": {""feat"": 20, ""left"": {""feat"": 30, ""left"": {""value"": 0, ""error"": 6}, ""right"": {""value"": 1, ""error"": 43}}, ""right"": {""value"": 0, ""error"": 77}}, ""right"": {""feat"": 69, ""left"": {""feat"": 75, ""left"": {""value"": 1, ""error"": 4}, ""right"": {""value"": 0, ""error"": 30}}, ""right"": {""feat"": 40, ""left"": {""value"": 1, ""error"": 13}, ""right"": {""value"": 0, ""error"": 5}}}}}
Size: 29
Depth: 4
Error: 366
Accuracy: 0.753369
CacheSize: 36422
RunTime: 38.282055
Timeout: False"
1,pydl8.5/core/build,./dl85,accuracy,anneal,4,,Success,0.365693092,"(nFeats, nTransactions) : ( 93, 812 )
Class Distribution: 0:187, 1:625
maxdepth: 3 --- minsup: 1
Cache type: Trie
Cache key: Frequent Itemsets
Tree: {""feat"": 4, ""left"": {""feat"": 60, ""left"": {""feat"": 58, ""left"": {""value"": 1, ""error"": 0}, ""right"": {""value"": 0, ""error"": 17}}, ""right"": {""feat"": 78, ""left"": {""value"": 1, ""error"": 32}, ""right"": {""value"": 0, ""error"": 0}}}, ""right"": {""feat"": 5, ""left"": {""feat"": 32, ""left"": {""value"": 1, ""error"": 51}, ""right"": {""value"": 0, ""error"": 2}}, ""right"": {""feat"": 42, ""left"": {""value"": 1, ""error"": 10}, ""right"": {""value"": 0, ""error"": 0}}}}
Size: 15
Depth: 3
Error: 112
Accuracy: 0.862069
CacheSize: 390
RunTime: 0.282875
Timeout: False"
2,pydl8.5/core/build,./dl85,accuracy,anneal,4,,Success,0.301303625,"(nFeats, nTransactions) : ( 93, 812 )
Class Distribution: 0:187, 1:625
maxdepth: 3 --- minsup: 1
Cache type: Trie
Cache key: Frequent Itemsets
Tree: {""feat"": 4, ""left"": {""feat"": 60, ""left"": {""feat"": 58, ""left"": {""value"": 1, ""error"": 0}, ""right"": {""value"": 0, ""error"": 17}}, ""right"": {""feat"": 78, ""left"": {""value"": 1, ""error"": 32}, ""right"": {""value"": 0, ""error"": 0}}}, ""right"": {""feat"": 5, ""left"": {""feat"": 32, ""left"": {""value"": 1, ""error"": 51}, ""right"": {""value"": 0, ""error"": 2}}, ""right"": {""feat"": 42, ""left"": {""value"": 1, ""error"": 10}, ""right"": {""value"": 0, ""error"": 0}}}}
Size: 15
Depth: 3
Error: 112
Accuracy: 0.862069
CacheSize: 390
RunTime: 0.253711
Timeout: False"
3,pydl8.5/core/build,./dl85,accuracy,anneal,4,,Success,0.344433069,"(nFeats, nTransactions) : ( 93, 812 )
Class Distribution: 0:187, 1:625
maxdepth: 3 --- minsup: 1
Cache type: Trie
Cache key: Frequent Itemsets
Tree: {""feat"": 4, ""left"": {""feat"": 60, ""left"": {""feat"": 58, ""left"": {""value"": 1, ""error"": 0}, ""right"": {""value"": 0, ""error"": 17}}, ""right"": {""feat"": 78, ""left"": {""value"": 1, ""error"": 32}, ""right"": {""value"": 0, ""error"": 0}}}, ""right"": {""feat"": 5, ""left"": {""feat"": 32, ""left"": {""value"": 1, ""error"": 51}, ""right"": {""value"": 0, ""error"": 2}}, ""right"": {""feat"": 42, ""left"": {""value"": 1, ""error"": 10}, ""right"": {""value"": 0, ""error"": 0}}}}
Size: 15
Depth: 3
Error: 112
Accuracy: 0.862069
CacheSize: 390
RunTime: 0.295415
Timeout: False"
4,pydl8.5/core/build,./dl85,accuracy,anneal,4,,Success,0.354106665,"(nFeats, nTransactions) : ( 93, 812 )
Class Distribution: 0:187, 1:625
maxdepth: 3 --- minsup: 1
Cache type: Trie
Cache key: Frequent Itemsets
Tree: {""feat"": 4, ""left"": {""feat"": 60, ""left"": {""feat"": 58, ""left"": {""value"": 1, ""error"": 0}, ""right"": {""value"": 0, ""error"": 17}}, ""right"": {""feat"": 78, ""left"": {""value"": 1, ""error"": 32}, ""right"": {""value"": 0, ""error"": 0}}}, ""right"": {""feat"": 5, ""left"": {""feat"": 32, ""left"": {""value"": 1, ""error"": 51}, ""right"": {""value"": 0, ""error"": 2}}, ""right"": {""feat"": 42, ""left"": {""value"": 1, ""error"": 10}, ""right"": {""value"": 0, ""error"": 0}}}}
Size: 15
Depth: 3
Error: 112
Accuracy: 0.862069
CacheSize: 390
RunTime: 0.297941
Timeout: False"
5,pydl8.5/core/build,./dl85,accuracy,anneal,4,,Success,0.333595514,"(nFeats, nTransactions) : ( 93, 812 )
Class Distribution: 0:187, 1:625
maxdepth: 3 --- minsup: 1
Cache type: Trie
Cache key: Frequent Itemsets
Tree: {""feat"": 4, ""left"": {""feat"": 60, ""left"": {""feat"": 58, ""left"": {""value"": 1, ""error"": 0}, ""right"": {""value"": 0, ""error"": 17}}, ""right"": {""feat"": 78, ""left"": {""value"": 1, ""error"": 32}, ""right"": {""value"": 0, ""error"": 0}}}, ""right"": {""feat"": 5, ""left"": {""feat"": 32, ""left"": {""value"": 1, ""error"": 51}, ""right"": {""value"": 0, ""error"": 2}}, ""right"": {""feat"": 42, ""left"": {""value"": 1, ""error"": 10}, ""right"": {""value"": 0, ""error"": 0}}}}
Size: 15
Depth: 3
Error: 112
Accuracy: 0.862069
CacheSize: 390
RunTime: 0.28241
Timeout: False"
6,pydl8.5/core/build,./dl85,accuracy,anneal,4,,Success,0.383019447,"(nFeats, nTransactions) : ( 93, 812 )
Class Distribution: 0:187, 1:625
maxdepth: 3 --- minsup: 1
Cache type: Trie
Cache key: Frequent Itemsets
Tree: {""feat"": 4, ""left"": {""feat"": 60, ""left"": {""feat"": 58, ""left"": {""value"": 1, ""error"": 0}, ""right"": {""value"": 0, ""error"": 17}}, ""right"": {""feat"": 78, ""left"": {""value"": 1, ""error"": 32}, ""right"": {""value"": 0, ""error"": 0}}}, ""right"": {""feat"": 5, ""left"": {""feat"": 32, ""left"": {""value"": 1, ""error"": 51}, ""right"": {""value"": 0, ""error"": 2}}, ""right"": {""feat"": 42, ""left"": {""value"": 1, ""error"": 10}, ""right"": {""value"": 0, ""error"": 0}}}}
Size: 15
Depth: 3
Error: 112
Accuracy: 0.862069
CacheSize: 390
RunTime: 0.323259
Timeout: False"
7,pydl8.5/core/build,./dl85,accuracy,anneal,4,,Success,0.362918139,"(nFeats, nTransactions) : ( 93, 812 )
Class Distribution: 0:187, 1:625
maxdepth: 3 --- minsup: 1
Cache type: Trie
Cache key: Frequent Itemsets
Tree: {""feat"": 4, ""left"": {""feat"": 60, ""left"": {""feat"": 58, ""left"": {""value"": 1, ""error"": 0}, ""right"": {""value"": 0, ""error"": 17}}, ""right"": {""feat"": 78, ""left"": {""value"": 1, ""error"": 32}, ""right"": {""value"": 0, ""error"": 0}}}, ""right"": {""feat"": 5, ""left"": {""feat"": 32, ""left"": {""value"": 1, ""error"": 51}, ""right"": {""value"": 0, ""error"": 2}}, ""right"": {""feat"": 42, ""left"": {""value"": 1, ""error"": 10}, ""right"": {""value"": 0, ""error"": 0}}}}
Size: 15
Depth: 3
Error: 112
Accuracy: 0.862069
CacheSize: 390
RunTime: 0.310159
Timeout: False"
8,pydl8.5/core/build,./dl85,accuracy,anneal,4,,Success,0.365096569,"(nFeats, nTransactions) : ( 93, 812 )
Class Distribution: 0:187, 1:625
maxdepth: 3 --- minsup: 1
Cache type: Trie
Cache key: Frequent Itemsets
Tree: {""feat"": 4, ""left"": {""feat"": 60, ""left"": {""feat"": 58, ""left"": {""value"": 1, ""error"": 0}, ""right"": {""value"": 0, ""error"": 17}}, ""right"": {""feat"": 78, ""left"": {""value"": 1, ""error"": 32}, ""right"": {""value"": 0, ""error"": 0}}}, ""right"": {""feat"": 5, ""left"": {""feat"": 32, ""left"": {""value"": 1, ""error"": 51}, ""right"": {""value"": 0, ""error"": 2}}, ""right"": {""feat"": 42, ""left"": {""value"": 1, ""error"": 10}, ""right"": {""value"": 0, ""error"": 0}}}}
Size: 15
Depth: 3
Error: 112
Accuracy: 0.862069
CacheSize: 390
RunTime: 0.307683
Timeout: False"
9,pydl8.5/core/build,./dl85,accuracy,anneal,4,,Success,0.360772371,"(nFeats, nTransactions) : ( 93, 812 )
Class Distribution: 0:187, 1:625
maxdepth: 3 --- minsup: 1
Cache type: Trie
Cache key: Frequent Itemsets
Tree: {""feat"": 4, ""left"": {""feat"": 60, ""left"": {""feat"": 58, ""left"": {""value"": 1, ""error"": 0}, ""right"": {""value"": 0, ""error"": 17}}, ""right"": {""feat"": 78, ""left"": {""value"": 1, ""error"": 32}, ""right"": {""value"": 0, ""error"": 0}}}, ""right"": {""feat"": 5, ""left"": {""feat"": 32, ""left"": {""value"": 1, ""error"": 51}, ""right"": {""value"": 0, ""error"": 2}}, ""right"": {""feat"": 42, ""left"": {""value"": 1, ""error"": 10}, ""right"": {""value"": 0, ""error"": 0}}}}
Size: 15
Depth: 3
Error: 112
Accuracy: 0.862069
CacheSize: 390
RunTime: 0.30494
Timeout: False"
10,pydl8.5/core/build,./dl85,accuracy,anneal,4,,Success,0.398626328,"(nFeats, nTransactions) : ( 93, 812 )
Class Distribution: 0:187, 1:625
maxdepth: 3 --- minsup: 1
Cache type: Trie
Cache key: Frequent Itemsets
Tree: {""feat"": 4, ""left"": {""feat"": 60, ""left"": {""feat"": 58, ""left"": {""value"": 1, ""error"": 0}, ""right"": {""value"": 0, ""error"": 17}}, ""right"": {""feat"": 78, ""left"": {""value"": 1, ""error"": 32}, ""right"": {""value"": 0, ""error"": 0}}}, ""right"": {""feat"": 5, ""left"": {""feat"": 32, ""left"": {""value"": 1, ""error"": 51}, ""right"": {""value"": 0, ""error"": 2}}, ""right"": {""feat"": 42, ""left"": {""value"": 1, ""error"": 10}, ""right"": {""value"": 0, ""error"": 0}}}}
Size: 15
Depth: 3
Error: 112
Accuracy: 0.862069
CacheSize: 390
RunTime: 0.334549
Timeout: False"
1,pydl8.5/core/build,./dl85,accuracy,audiology,4,,Success,0.663608074,"(nFeats, nTransactions) : ( 148, 216 )
Class Distribution: 0:159, 1:57
maxdepth: 3 --- minsup: 1
Cache type: Trie
Cache key: Frequent Itemsets
Tree: {""feat"": 29, ""left"": {""feat"": 0, ""left"": {""value"": 0, ""error"": 0}, ""right"": {""feat"": 137, ""left"": {""value"": 1, ""error"": 4}, ""right"": {""value"": 0, ""error"": 0}}}, ""right"": {""feat"": 2, ""left"": {""feat"": 67, ""left"": {""value"": 0, ""error"": 0}, ""right"": {""value"": 1, ""error"": 0}}, ""right"": {""feat"": 69, ""left"": {""value"": 0, ""error"": 1}, ""right"": {""value"": 1, ""error"": 0}}}}
Size: 13
Depth: 3
Error: 5
Accuracy: 0.976852
CacheSize: 596
RunTime: 0.601837
Timeout: False"
2,pydl8.5/core/build,./dl85,accuracy,audiology,4,,Success,0.632752419,"(nFeats, nTransactions) : ( 148, 216 )
Class Distribution: 0:159, 1:57
maxdepth: 3 --- minsup: 1
Cache type: Trie
Cache key: Frequent Itemsets
Tree: {""feat"": 29, ""left"": {""feat"": 0, ""left"": {""value"": 0, ""error"": 0}, ""right"": {""feat"": 137, ""left"": {""value"": 1, ""error"": 4}, ""right"": {""value"": 0, ""error"": 0}}}, ""right"": {""feat"": 2, ""left"": {""feat"": 67, ""left"": {""value"": 0, ""error"": 0}, ""right"": {""value"": 1, ""error"": 0}}, ""right"": {""feat"": 69, ""left"": {""value"": 0, ""error"": 1}, ""right"": {""value"": 1, ""error"": 0}}}}
Size: 13
Depth: 3
Error: 5
Accuracy: 0.976852
CacheSize: 596
RunTime: 0.580112
Timeout: False"
3,pydl8.5/core/build,./dl85,accuracy,audiology,4,,Success,0.69351697,"(nFeats, nTransactions) : ( 148, 216 )
Class Distribution: 0:159, 1:57
maxdepth: 3 --- minsup: 1
Cache type: Trie
Cache key: Frequent Itemsets
Tree: {""feat"": 29, ""left"": {""feat"": 0, ""left"": {""value"": 0, ""error"": 0}, ""right"": {""feat"": 137, ""left"": {""value"": 1, ""error"": 4}, ""right"": {""value"": 0, ""error"": 0}}}, ""right"": {""feat"": 2, ""left"": {""feat"": 67, ""left"": {""value"": 0, ""error"": 0}, ""right"": {""value"": 1, ""error"": 0}}, ""right"": {""feat"": 69, ""left"": {""value"": 0, ""error"": 1}, ""right"": {""value"": 1, ""error"": 0}}}}
Size: 13
Depth: 3
Error: 5
Accuracy: 0.976852
CacheSize: 596
RunTime: 0.640736
Timeout: False"
4,pydl8.5/core/build,./dl85,accuracy,audiology,4,,Success,0.751430035,"(nFeats, nTransactions) : ( 148, 216 )
Class Distribution: 0:159, 1:57
maxdepth: 3 --- minsup: 1
Cache type: Trie
Cache key: Frequent Itemsets
Tree: {""feat"": 29, ""left"": {""feat"": 0, ""left"": {""value"": 0, ""error"": 0}, ""right"": {""feat"": 137, ""left"": {""value"": 1, ""error"": 4}, ""right"": {""value"": 0, ""error"": 0}}}, ""right"": {""feat"": 2, ""left"": {""feat"": 67, ""left"": {""value"": 0, ""error"": 0}, ""right"": {""value"": 1, ""error"": 0}}, ""right"": {""feat"": 69, ""left"": {""value"": 0, ""error"": 1}, ""right"": {""value"": 1, ""error"": 0}}}}
Size: 13
Depth: 3
Error: 5
Accuracy: 0.976852
CacheSize: 596
RunTime: 0.692573
Timeout: False"
5,pydl8.5/core/build,./dl85,accuracy,audiology,4,,Success,0.65604949,"(nFeats, nTransactions) : ( 148, 216 )
Class Distribution: 0:159, 1:57
maxdepth: 3 --- minsup: 1
Cache type: Trie
Cache key: Frequent Itemsets
Tree: {""feat"": 29, ""left"": {""feat"": 0, ""left"": {""value"": 0, ""error"": 0}, ""right"": {""feat"": 137, ""left"": {""value"": 1, ""error"": 4}, ""right"": {""value"": 0, ""error"": 0}}}, ""right"": {""feat"": 2, ""left"": {""feat"": 67, ""left"": {""value"": 0, ""error"": 0}, ""right"": {""value"": 1, ""error"": 0}}, ""right"": {""feat"": 69, ""left"": {""value"": 0, ""error"": 1}, ""right"": {""value"": 1, ""error"": 0}}}}
Size: 13
Depth: 3
Error: 5
Accuracy: 0.976852
CacheSize: 596
RunTime: 0.600601
Timeout: False"
6,pydl8.5/core/build,./dl85,accuracy,audiology,4,,Success,0.68170619,"(nFeats, nTransactions) : ( 148, 216 )
Class Distribution: 0:159, 1:57
maxdepth: 3 --- minsup: 1
Cache type: Trie
Cache key: Frequent Itemsets
Tree: {""feat"": 29, ""left"": {""feat"": 0, ""left"": {""value"": 0, ""error"": 0}, ""right"": {""feat"": 137, ""left"": {""value"": 1, ""error"": 4}, ""right"": {""value"": 0, ""error"": 0}}}, ""right"": {""feat"": 2, ""left"": {""feat"": 67, ""left"": {""value"": 0, ""error"": 0}, ""right"": {""value"": 1, ""error"": 0}}, ""right"": {""feat"": 69, ""left"": {""value"": 0, ""error"": 1}, ""right"": {""value"": 1, ""error"": 0}}}}
Size: 13
Depth: 3
Error: 5
Accuracy: 0.976852
CacheSize: 596
RunTime: 0.631196
Timeout: False"
7,pydl8.5/core/build,./dl85,accuracy,audiology,4,,Success,0.662122726,"(nFeats, nTransactions) : ( 148, 216 )
Class Distribution: 0:159, 1:57
maxdepth: 3 --- minsup: 1
Cache type: Trie
Cache key: Frequent Itemsets
Tree: {""feat"": 29, ""left"": {""feat"": 0, ""left"": {""value"": 0, ""error"": 0}, ""right"": {""feat"": 137, ""left"": {""value"": 1, ""error"": 4}, ""right"": {""value"": 0, ""error"": 0}}}, ""right"": {""feat"": 2, ""left"": {""feat"": 67, ""left"": {""value"": 0, ""error"": 0}, ""right"": {""value"": 1, ""error"": 0}}, ""right"": {""feat"": 69, ""left"": {""value"": 0, ""error"": 1}, ""right"": {""value"": 1, ""error"": 0}}}}
Size: 13
Depth: 3
Error: 5
Accuracy: 0.976852
CacheSize: 596
RunTime: 0.616876
Timeout: False"
8,pydl8.5/core/build,./dl85,accuracy,audiology,4,,Success,0.646677017,"(nFeats, nTransactions) : ( 148, 216 )
Class Distribution: 0:159, 1:57
maxdepth: 3 --- minsup: 1
Cache type: Trie
Cache key: Frequent Itemsets
Tree: {""feat"": 29, ""left"": {""feat"": 0, ""left"": {""value"": 0, ""error"": 0}, ""right"": {""feat"": 137, ""left"": {""value"": 1, ""error"": 4}, ""right"": {""value"": 0, ""error"": 0}}}, ""right"": {""feat"": 2, ""left"": {""feat"": 67, ""left"": {""value"": 0, ""error"": 0}, ""right"": {""value"": 1, ""error"": 0}}, ""right"": {""feat"": 69, ""left"": {""value"": 0, ""error"": 1}, ""right"": {""value"": 1, ""error"": 0}}}}
Size: 13
Depth: 3
Error: 5
Accuracy: 0.976852
CacheSize: 596
RunTime: 0.600912
Timeout: False"
9,pydl8.5/core/build,./dl85,accuracy,audiology,4,,Success,0.643424511,"(nFeats, nTransactions) : ( 148, 216 )
Class Distribution: 0:159, 1:57
maxdepth: 3 --- minsup: 1
Cache type: Trie
Cache key: Frequent Itemsets
Tree: {""feat"": 29, ""left"": {""feat"": 0, ""left"": {""value"": 0, ""error"": 0}, ""right"": {""feat"": 137, ""left"": {""value"": 1, ""error"": 4}, ""right"": {""value"": 0, ""error"": 0}}}, ""right"": {""feat"": 2, ""left"": {""feat"": 67, ""left"": {""value"": 0, ""error"": 0}, ""right"": {""value"": 1, ""error"": 0}}, ""right"": {""feat"": 69, ""left"": {""value"": 0, ""error"": 1}, ""right"": {""value"": 1, ""error"": 0}}}}
Size: 13
Depth: 3
Error: 5
Accuracy: 0.976852
CacheSize: 596
RunTime: 0.591029
Timeout: False"
10,pydl8.5/core/build,./dl85,accuracy,audiology,4,,Success,0.658951044,"(nFeats, nTransactions) : ( 148, 216 )
Class Distribution: 0:159, 1:57
maxdepth: 3 --- minsup: 1
Cache type: Trie
Cache key: Frequent Itemsets
Tree: {""feat"": 29, ""left"": {""feat"": 0, ""left"": {""value"": 0, ""error"": 0}, ""right"": {""feat"": 137, ""left"": {""value"": 1, ""error"": 4}, ""right"": {""value"": 0, ""error"": 0}}}, ""right"": {""feat"": 2, ""left"": {""feat"": 67, ""left"": {""value"": 0, ""error"": 0}, ""right"": {""value"": 1, ""error"": 0}}, ""right"": {""feat"": 69, ""left"": {""value"": 0, ""error"": 1}, ""right"": {""value"": 1, ""error"": 0}}}}
Size: 13
Depth: 3
Error: 5
Accuracy: 0.976852
CacheSize: 596
RunTime: 0.612587
Timeout: False"
1,pydl8.5/core/build,./dl85,accuracy,breast-wisconsin,4,,Success,0.756582975,"(nFeats, nTransactions) : ( 120, 683 )
Class Distribution: 0:239, 1:444
maxdepth: 3 --- minsup: 1
Cache type: Trie
Cache key: Frequent Itemsets
Tree: {""feat"": 6, ""left"": {""feat"": 74, ""left"": {""feat"": 20, ""left"": {""value"": 1, ""error"": 1}, ""right"": {""value"": 0, ""error"": 0}}, ""right"": {""feat"": 42, ""left"": {""value"": 1, ""error"": 0}, ""right"": {""value"": 0, ""error"": 1}}}, ""right"": {""feat"": 18, ""left"": {""feat"": 72, ""left"": {""value"": 1, ""error"": 2}, ""right"": {""value"": 0, ""error"": 4}}, ""right"": {""value"": 0, ""error"": 7}}}
Size: 13
Depth: 3
Error: 15
Accuracy: 0.978038
CacheSize: 537
RunTime: 0.695337
Timeout: False"
2,pydl8.5/core/build,./dl85,accuracy,breast-wisconsin,4,,Success,0.827014446,"(nFeats, nTransactions) : ( 120, 683 )
Class Distribution: 0:239, 1:444
maxdepth: 3 --- minsup: 1
Cache type: Trie
Cache key: Frequent Itemsets
Tree: {""feat"": 6, ""left"": {""feat"": 74, ""left"": {""feat"": 20, ""left"": {""value"": 1, ""error"": 1}, ""right"": {""value"": 0, ""error"": 0}}, ""right"": {""feat"": 42, ""left"": {""value"": 1, ""error"": 0}, ""right"": {""value"": 0, ""error"": 1}}}, ""right"": {""feat"": 18, ""left"": {""feat"": 72, ""left"": {""value"": 1, ""error"": 2}, ""right"": {""value"": 0, ""error"": 4}}, ""right"": {""value"": 0, ""error"": 7}}}
Size: 13
Depth: 3
Error: 15
Accuracy: 0.978038
CacheSize: 537
RunTime: 0.771533
Timeout: False"
3,pydl8.5/core/build,./dl85,accuracy,breast-wisconsin,4,,Success,0.779312849,"(nFeats, nTransactions) : ( 120, 683 )
Class Distribution: 0:239, 1:444
maxdepth: 3 --- minsup: 1
Cache type: Trie
Cache key: Frequent Itemsets
Tree: {""feat"": 6, ""left"": {""feat"": 74, ""left"": {""feat"": 20, ""left"": {""value"": 1, ""error"": 1}, ""right"": {""value"": 0, ""error"": 0}}, ""right"": {""feat"": 42, ""left"": {""value"": 1, ""error"": 0}, ""right"": {""value"": 0, ""error"": 1}}}, ""right"": {""feat"": 18, ""left"": {""feat"": 72, ""left"": {""value"": 1, ""error"": 2}, ""right"": {""value"": 0, ""error"": 4}}, ""right"": {""value"": 0, ""error"": 7}}}
Size: 13
Depth: 3
Error: 15
Accuracy: 0.978038
CacheSize: 537
RunTime: 0.724654
Timeout: False"
